fdc_id,description,nutrient_id,name,amount,unit_name
171511,"Duck, young duckling, domesticated, White Pekin, breast, meat only, boneless, cooked without skin, broiled",1171,"Vitamin B-6, pyridoxine, alcohol form",0.0,MG
171511,"Duck, young duckling, domesticated, White Pekin, breast, meat only, boneless, cooked without skin, broiled",1178,Vitamin B-12,0.0,UG
171511,"Duck, young duckling, domesticated, White Pekin, breast, meat only, boneless, cooked without skin, broiled",1180,"Choline, total",0.0,MG
171511,"Duck, young duckling, domesticated, White Pekin, breast, meat only, boneless, cooked without skin, broiled",1186,Folic acid,0.0,UG
171511,"Duck, young duckling, domesticated, White Pekin, breast, meat only, boneless, cooked without skin, broiled",1210,Tryptophan,0.38,G
171511,"Duck, young duckling, domesticated, White Pekin, breast, meat only, boneless, cooked without skin, broiled",1211,Threonine,1.17,G
171511,"Duck, young duckling, domesticated, White Pekin, breast, meat only, boneless, cooked without skin, broiled",1212,Isoleucine,1.404,G
171511,"Duck, young duckling, domesticated, White Pekin, breast, meat only, boneless, cooked without skin, broiled",1213,Leucine,2.31,G
171511,"Duck, young duckling, domesticated, White Pekin, breast, meat only, boneless, cooked without skin, broiled",1214,Lysine,2.34,G
171511,"Duck, young duckling, domesticated, White Pekin, breast, meat only, boneless, cooked without skin, broiled",1215,Methionine,0.737,G
171511,"Duck, young duckling, domesticated, White Pekin, breast, meat only, boneless, cooked without skin, broiled",1217,Phenylalanine,1.148,G
171511,"Duck, young duckling, domesticated, White Pekin, breast, meat only, boneless, cooked without skin, broiled",1219,Valine,1.431,G
171511,"Duck, young duckling, domesticated, White Pekin, breast, meat only, boneless, cooked without skin, broiled",1220,Arginine,1.744,G
171511,"Duck, young duckling, domesticated, White Pekin, breast, meat only, boneless, cooked without skin, broiled",1221,Histidine,0.724,G
171511,"Duck, young duckling, domesticated, White Pekin, breast, meat only, boneless, cooked without skin, broiled",1229,Cysteine and methionine(sulfer containig AA),0.0,G
171511,"Duck, young duckling, domesticated, White Pekin, breast, meat only, boneless, cooked without skin, broiled",1230,Phenylalanine and tyrosine (aromatic  AA),0.0,G
171511,"Duck, young duckling, domesticated, White Pekin, breast, meat only, boneless, cooked without skin, broiled",1272,PUFA 22:6 n-3 (DHA),0.0,G
171511,"Duck, young duckling, domesticated, White Pekin, breast, meat only, boneless, cooked without skin, broiled",1278,PUFA 20:5 n-3 (EPA),0.0,G
171511,"Duck, young duckling, domesticated, White Pekin, breast, meat only, boneless, cooked without skin, broiled",1316,"PUFA 18:2 n-6 c,c",0.0,G
171511,"Duck, young duckling, domesticated, White Pekin, breast, meat only, boneless, cooked without skin, broiled",1404,"PUFA 18:3 n-3 c,c,c (ALA)",0.0,G
171688,"Apples, raw, with skin (Includes foods for USDA's Food Distribution Program)",1003,Protein,0.26,G
171688,"Apples, raw, with skin (Includes foods for USDA's Food Distribution Program)",1004,Total lipid (fat),0.17,G
171688,"Apples, raw, with skin (Includes foods for USDA's Food Distribution Program)",1005,"Carbohydrate, by difference",13.81,G
171688,"Apples, raw, with skin (Includes foods for USDA's Food Distribution Program)",1008,Energy,52.0,KCAL
171688,"Apples, raw, with skin (Includes foods for USDA's Food Distribution Program)",1087,"Calcium, Ca",6.0,MG
171688,"Apples, raw, with skin (Includes foods for USDA's Food Distribution Program)",1088,"Chlorine, Cl",0.0,MG
171688,"Apples, raw, with skin (Includes foods for USDA's Food Distribution Program)",1089,"Iron, Fe",0.12,MG
171688,"Apples, raw, with skin (Includes foods for USDA's Food Distribution Program)",1090,"Magnesium, Mg",5.0,MG
171688,"Apples, raw, with skin (Includes foods for USDA's Food Distribution Program)",1091,"Phosphorus, P",11.0,MG
171688,"Apples, raw, with skin (Includes foods for USDA's Food Distribution Program)",1092,"Potassium, K",107.0,MG
171688,"Apples, raw, with skin (Includes foods for USDA's Food Distribution Program)",1093,"Sodium, Na",1.0,MG
171688,"Apples, raw, with skin (Includes foods for USDA's Food Distribution Program)",1095,"Zinc, Zn",0.04,MG
171688,"Apples, raw, with skin (Includes foods for USDA's Food Distribution Program)",1098,"Copper, Cu",0.027,MG
171688,"Apples, raw, with skin (Includes foods for USDA's Food Distribution Program)",1100,"Iodine, I",0.0,UG
171688,"Apples, raw, with skin (Includes foods for USDA's Food Distribution Program)",1101,"Manganese, Mn",0.035,MG
171688,"Apples, raw, with skin (Includes foods for USDA's Food Distribution Program)",1103,"Selenium, Se",0.0,UG
171688,"Apples, raw, with skin (Includes foods for USDA's Food Distribution Program)",1104,"Vitamin A, IU",54.0,IU
171688,"Apples, raw, with skin (Includes foods for USDA's Food Distribution Program)",1110,"Vitamin D (D2 + D3), International Units",0.0,IU
171688,"Apples, raw, with skin (Includes foods for USDA's Food Distribution Program)",1109,Vitamin E (alpha-tocopherol),0.18,MG
171688,"Apples, raw, with skin (Includes foods for USDA's Food Distribution Program)",1165,Thiamin,0.017,MG
171688,"Apples, raw, with skin (Includes foods for USDA's Food Distribution Program)",1166,Riboflavin,0.026,MG
171688,"Apples, raw, with skin (Includes foods for USDA's Food Distribution Program)",1167,Niacin,0.091,MG
171688,"Apples, raw, with skin (Includes foods for USDA's Food Distribution Program)",1170,Pantothenic acid,0.061,MG
171688,"Apples, raw, with skin (Includes foods for USDA's Food Distribution Program)",1171,"Vitamin B-6, pyridoxine, alcohol form",0.0,MG
171688,"Apples, raw, with skin (Includes foods for USDA's Food Distribution Program)",1178,Vitamin B-12,0.0,UG
171688,"Apples, raw, with skin (Includes foods for USDA's Food Distribution Program)",1180,"Choline, total",3.4,MG
171688,"Apples, raw, with skin (Includes foods for USDA's Food Distribution Program)",1186,Folic acid,0.0,UG
171688,"Apples, raw, with skin (Includes foods for USDA's Food Distribution Program)",1210,Tryptophan,0.001,G
171688,"Apples, raw, with skin (Includes foods for USDA's Food Distribution Program)",1211,Threonine,0.006,G
171688,"Apples, raw, with skin (Includes foods for USDA's Food Distribution Program)",1212,Isoleucine,0.006,G
171688,"Apples, raw, with skin (Includes foods for USDA's Food Distribution Program)",1213,Leucine,0.013,G
171688,"Apples, raw, with skin (Includes foods for USDA's Food Distribution Program)",1214,Lysine,0.012,G
171688,"Apples, raw, with skin (Includes foods for USDA's Food Distribution Program)",1215,Methionine,0.001,G
171688,"Apples, raw, with skin (Includes foods for USDA's Food Distribution Program)",1217,Phenylalanine,0.006,G
171688,"Apples, raw, with skin (Includes foods for USDA's Food Distribution Program)",1219,Valine,0.012,G
171688,"Apples, raw, with skin (Includes foods for USDA's Food Distribution Program)",1220,Arginine,0.006,G
171688,"Apples, raw, with skin (Includes foods for USDA's Food Distribution Program)",1221,Histidine,0.005,G
171688,"Apples, raw, with skin (Includes foods for USDA's Food Distribution Program)",1229,Cysteine and methionine(sulfer containig AA),0.0,G
171688,"Apples, raw, with skin (Includes foods for USDA's Food Distribution Program)",1230,Phenylalanine and tyrosine (aromatic  AA),0.0,G
171688,"Apples, raw, with skin (Includes foods for USDA's Food Distribution Program)",1272,PUFA 22:6 n-3 (DHA),0.0,G
171688,"Apples, raw, with skin (Includes foods for USDA's Food Distribution Program)",1278,PUFA 20:5 n-3 (EPA),0.0,G
171688,"Apples, raw, with skin (Includes foods for USDA's Food Distribution Program)",1316,"PUFA 18:2 n-6 c,c",0.0,G
171688,"Apples, raw, with skin (Includes foods for USDA's Food Distribution Program)",1404,"PUFA 18:3 n-3 c,c,c (ALA)",0.0,G
171711,"Blueberries, raw",1003,Protein,0.74,G
171711,"Blueberries, raw",1004,Total lipid (fat),0.33,G
171711,"Blueberries, raw",1005,"Carbohydrate, by difference",14.49,G
171711,"Blueberries, raw",1008,Energy,57.0,KCAL
171711,"Blueberries, raw",1087,"Calcium, Ca",6.0,MG
171711,"Blueberries, raw",1088,"Chlorine, Cl",0.0,MG
171711,"Blueberries, raw",1089,"Iron, Fe",0.28,MG
171711,"Blueberries, raw",1090,"Magnesium, Mg",6.0,MG
171711,"Blueberries, raw",1091,"Phosphorus, P",12.0,MG
171711,"Blueberries, raw",1092,"Potassium, K",77.0,MG
171711,"Blueberries, raw",1093,"Sodium, Na",1.0,MG
171711,"Blueberries, raw",1095,"Zinc, Zn",0.16,MG
171711,"Blueberries, raw",1098,"Copper, Cu",0.057,MG
171711,"Blueberries, raw",1100,"Iodine, I",0.0,UG
171711,"Blueberries, raw",1101,"Manganese, Mn",0.336,MG
171711,"Blueberries, raw",1103,"Selenium, Se",0.1,UG
171711,"Blueberries, raw",1104,"Vitamin A, IU",54.0,IU
171711,"Blueberries, raw",1110,"Vitamin D (D2 + D3), International Units",0.0,IU
171711,"Blueberries, raw",1109,Vitamin E (alpha-tocopherol),0.57,MG
171711,"Blueberries, raw",1165,Thiamin,0.037,MG
171711,"Blueberries, raw",1166,Riboflavin,0.041,MG
171711,"Blueberries, raw",1167,Niacin,0.418,MG
171711,"Blueberries, raw",1170,Pantothenic acid,0.124,MG
171711,"Blueberries, raw",1171,"Vitamin B-6, pyridoxine, alcohol form",0.0,MG
171711,"Blueberries, raw",1178,Vitamin B-12,0.0,UG
171711,"Blueberries, raw",1180,"Choline, total",6.0,MG
171711,"Blueberries, raw",1186,Folic acid,0.0,UG
171711,"Blueberries, raw",1210,Tryptophan,0.003,G
171711,"Blueberries, raw",1211,Threonine,0.02,G
171711,"Blueberries, raw",1212,Isoleucine,0.023,G
171711,"Blueberries, raw",1213,Leucine,0.044,G
171711,"Blueberries, raw",1214,Lysine,0.013,G
171711,"Blueberries, raw",1215,Methionine,0.012,G
171711,"Blueberries, raw",1217,Phenylalanine,0.026,G
171711,"Blueberries, raw",1219,Valine,0.031,G
171711,"Blueberries, raw",1220,Arginine,0.037,G
171711,"Blueberries, raw",1221,Histidine,0.011,G
171711,"Blueberries, raw",1229,Cysteine and methionine(sulfer containig AA),0.0,G
171711,"Blueberries, raw",1230,Phenylalanine and tyrosine (aromatic  AA),0.0,G
171711,"Blueberries, raw",1272,PUFA 22:6 n-3 (DHA),0.0,G
171711,"Blueberries, raw",1278,PUFA 20:5 n-3 (EPA),0.0,G
171711,"Blueberries, raw",1316,"PUFA 18:2 n-6 c,c",0.0,G
171711,"Blueberries, raw",1404,"PUFA 18:3 n-3 c,c,c (ALA)",0.0,G
171722,"Cranberries, raw",1003,Protein,0.46,G
171722,"Cranberries, raw",1004,Total lipid (fat),0.13,G
171722,"Cranberries, raw",1005,"Carbohydrate, by difference",11.97,G
171722,"Cranberries, raw",1008,Energy,46.0,KCAL
171722,"Cranberries, raw",1087,"Calcium, Ca",8.0,MG
171722,"Cranberries, raw",1088,"Chlorine, Cl",0.0,MG
171722,"Cranberries, raw",1089,"Iron, Fe",0.23,MG
171722,"Cranberries, raw",1090,"Magnesium, Mg",6.0,MG
171722,"Cranberries, raw",1091,"Phosphorus, P",11.0,MG
171722,"Cranberries, raw",1092,"Potassium, K",80.0,MG
171722,"Cranberries, raw",1093,"Sodium, Na",2.0,MG
171722,"Cranberries, raw",1095,"Zinc, Zn",0.09,MG
171722,"Cranberries, raw",1098,"Copper, Cu",0.056,MG
171722,"Cranberries, raw",1100,"Iodine, I",0.0,UG
171722,"Cranberries, raw",1101,"Manganese, Mn",0.267,MG
171722,"Cranberries, raw",1103,"Selenium, Se",0.1,UG
171722,"Cranberries, raw",1104,"Vitamin A, IU",63.0,IU
171722,"Cranberries, raw",1110,"Vitamin D (D2 + D3), International Units",0.0,IU
171722,"Cranberries, raw",1109,Vitamin E (alpha-tocopherol),1.32,MG
171722,"Cranberries, raw",1165,Thiamin,0.012,MG
171722,"Cranberries, raw",1166,Riboflavin,0.02,MG
171722,"Cranberries, raw",1167,Niacin,0.101,MG
171722,"Cranberries, raw",1170,Pantothenic acid,0.295,MG
171722,"Cranberries, raw",1171,"Vitamin B-6, pyridoxine, alcohol form",0.0,MG
171722,"Cranberries, raw",1178,Vitamin B-12,0.0,UG
171722,"Cranberries, raw",1180,"Choline, total",5.5,MG
171722,"Cranberries, raw",1186,Folic acid,0.0,UG
171722,"Cranberries, raw",1210,Tryptophan,0.003,G
171722,"Cranberries, raw",1211,Threonine,0.028,G
171722,"Cranberries, raw",1212,Isoleucine,0.033,G
171722,"Cranberries, raw",1213,Leucine,0.053,G
171722,"Cranberries, raw",1214,Lysine,0.039,G
171722,"Cranberries, raw",1215,Methionine,0.003,G
171722,"Cranberries, raw",1217,Phenylalanine,0.036,G
171722,"Cranberries, raw",1219,Valine,0.045,G
171722,"Cranberries, raw",1220,Arginine,0.056,G
171722,"Cranberries, raw",1221,Histidine,0.018,G
171722,"Cranberries, raw",1229,Cysteine and methionine(sulfer containig AA),0.0,G
171722,"Cranberries, raw",1230,Phenylalanine and tyrosine (aromatic  AA),0.0,G
171722,"Cranberries, raw",1272,PUFA 22:6 n-3 (DHA),0.0,G
171722,"Cranberries, raw",1278,PUFA 20:5 n-3 (EPA),0.0,G
171722,"Cranberries, raw",1316,"PUFA 18:2 n-6 c,c",0.0,G
171722,"Cranberries, raw",1404,"PUFA 18:3 n-3 c,c,c (ALA)",0.0,G
171791,"Beef, ground, 95% lean meat / 5% fat, patty, cooked, broiled",1003,Protein,26.29,G
171791,"Beef, ground, 95% lean meat / 5% fat, patty, cooked, broiled",1004,Total lipid (fat),6.8,G
171791,"Beef, ground, 95% lean meat / 5% fat, patty, cooked, broiled",1005,"Carbohydrate, by difference",0.0,G
171791,"Beef, ground, 95% lean meat / 5% fat, patty, cooked, broiled",1008,Energy,174.0,KCAL
171791,"Beef, ground, 95% lean meat / 5% fat, patty, cooked, broiled",1087,"Calcium, Ca",7.0,MG
171791,"Beef, ground, 95% lean meat / 5% fat, patty, cooked, broiled",1088,"Chlorine, Cl",0.0,MG
171791,"Beef, ground, 95% lean meat / 5% fat, patty, cooked, broiled",1089,"Iron, Fe",2.83,MG
171791,"Beef, ground, 95% lean meat / 5% fat, patty, cooked, broiled",1090,"Magnesium, Mg",22.0,MG
171791,"Beef, ground, 95% lean meat / 5% fat, patty, cooked, broiled",1091,"Phosphorus, P",206.0,MG
171791,"Beef, ground, 95% lean meat / 5% fat, patty, cooked, broiled",1092,"Potassium, K",347.0,MG
171791,"Beef, ground, 95% lean meat / 5% fat, patty, cooked, broiled",1093,"Sodium, Na",65.0,MG
171791,"Beef, ground, 95% lean meat / 5% fat, patty, cooked, broiled",1095,"Zinc, Zn",6.43,MG
171791,"Beef, ground, 95% lean meat / 5% fat, patty, cooked, broiled",1098,"Copper, Cu",0.096,MG
171791,"Beef, ground, 95% lean meat / 5% fat, patty, cooked, broiled",1100,"Iodine, I",0.0,UG
171791,"Beef, ground, 95% lean meat / 5% fat, patty, cooked, broiled",1101,"Manganese, Mn",0.014,MG
171791,"Beef, ground, 95% lean meat / 5% fat, patty, cooked, broiled",1103,"Selenium, Se",21.5,UG
171791,"Beef, ground, 95% lean meat / 5% fat, patty, cooked, broiled",1104,"Vitamin A, IU",9.0,IU
171791,"Beef, ground, 95% lean meat / 5% fat, patty, cooked, broiled",1110,"Vitamin D (D2 + D3), International Units",2.0,IU
171791,"Beef, ground, 95% lean meat / 5% fat, patty, cooked, broiled",1109,Vitamin E (alpha-tocopherol),0.12,MG
171791,"Beef, ground, 95% lean meat / 5% fat, patty, cooked, broiled",1165,Thiamin,0.042,MG
171791,"Beef, ground, 95% lean meat / 5% fat, patty, cooked, broiled",1166,Riboflavin,0.176,MG
171791,"Beef, ground, 95% lean meat / 5% fat, patty, cooked, broiled",1167,Niacin,5.939,MG
171791,"Beef, ground, 95% lean meat / 5% fat, patty, cooked, broiled",1170,Pantothenic acid,0.658,MG
171791,"Beef, ground, 95% lean meat / 5% fat, patty, cooked, broiled",1171,"Vitamin B-6, pyridoxine, alcohol form",0.0,MG
171791,"Beef, ground, 95% lean meat / 5% fat, patty, cooked, broiled",1178,Vitamin B-12,2.47,UG
171791,"Beef, ground, 95% lean meat / 5% fat, patty, cooked, broiled",1180,"Choline, total",85.4,MG
171791,"Beef, ground, 95% lean meat / 5% fat, patty, cooked, broiled",1186,Folic acid,0.0,UG
171791,"Beef, ground, 95% lean meat / 5% fat, patty, cooked, broiled",1210,Tryptophan,0.133,G
171791,"Beef, ground, 95% lean meat / 5% fat, patty, cooked, broiled",1211,Threonine,1.017,G
171791,"Beef, ground, 95% lean meat / 5% fat, patty, cooked, broiled",1212,Isoleucine,1.162,G
171791,"Beef, ground, 95% lean meat / 5% fat, patty, cooked, broiled",1213,Leucine,2.049,G
171791,"Beef, ground, 95% lean meat / 5% fat, patty, cooked, broiled",1214,Lysine,2.176,G
171791,"Beef, ground, 95% lean meat / 5% fat, patty, cooked, broiled",1215,Methionine,0.676,G
171791,"Beef, ground, 95% lean meat / 5% fat, patty, cooked, broiled",1217,Phenylalanine,1.025,G
171791,"Beef, ground, 95% lean meat / 5% fat, patty, cooked, broiled",1219,Valine,1.291,G
171791,"Beef, ground, 95% lean meat / 5% fat, patty, cooked, broiled",1220,Arginine,1.71,G
171791,"Beef, ground, 95% lean meat / 5% fat, patty, cooked, broiled",1221,Histidine,0.854,G
171791,"Beef, ground, 95% lean meat / 5% fat, patty, cooked, broiled",1229,Cysteine and methionine(sulfer containig AA),0.0,G
171791,"Beef, ground, 95% lean meat / 5% fat, patty, cooked, broiled",1230,Phenylalanine and tyrosine (aromatic  AA),0.0,G
171791,"Beef, ground, 95% lean meat / 5% fat, patty, cooked, broiled",1272,PUFA 22:6 n-3 (DHA),0.0,G
171791,"Beef, ground, 95% lean meat / 5% fat, patty, cooked, broiled",1278,PUFA 20:5 n-3 (EPA),0.0,G
171791,"Beef, ground, 95% lean meat / 5% fat, patty, cooked, broiled",1316,"PUFA 18:2 n-6 c,c",0.0,G
171791,"Beef, ground, 95% lean meat / 5% fat, patty, cooked, broiled",1404,"PUFA 18:3 n-3 c,c,c (ALA)",0.042,G
171975,"Mollusks, clam, mixed species, cooked, moist heat",1003,Protein,25.55,G
171975,"Mollusks, clam, mixed species, cooked, moist heat",1004,Total lipid (fat),1.95,G
171975,"Mollusks, clam, mixed species, cooked, moist heat",1005,"Carbohydrate, by difference",5.13,G
171975,"Mollusks, clam, mixed species, cooked, moist heat",1008,Energy,148.0,KCAL
171975,"Mollusks, clam, mixed species, cooked, moist heat",1087,"Calcium, Ca",92.0,MG
171975,"Mollusks, clam, mixed species, cooked, moist heat",1088,"Chlorine, Cl",0.0,MG
171975,"Mollusks, clam, mixed species, cooked, moist heat",1089,"Iron, Fe",2.81,MG
171975,"Mollusks, clam, mixed species, cooked, moist heat",1090,"Magnesium, Mg",18.0,MG
171975,"Mollusks, clam, mixed species, cooked, moist heat",1091,"Phosphorus, P",338.0,MG
171975,"Mollusks, clam, mixed species, cooked, moist heat",1092,"Potassium, K",628.0,MG
171975,"Mollusks, clam, mixed species, cooked, moist heat",1093,"Sodium, Na",1202.0,MG
171975,"Mollusks, clam, mixed species, cooked, moist heat",1095,"Zinc, Zn",2.73,MG
171975,"Mollusks, clam, mixed species, cooked, moist heat",1098,"Copper, Cu",0.688,MG
171975,"Mollusks, clam, mixed species, cooked, moist heat",1100,"Iodine, I",0.0,UG
171975,"Mollusks, clam, mixed species, cooked, moist heat",1101,"Manganese, Mn",1.0,MG
171975,"Mollusks, clam, mixed species, cooked, moist heat",1103,"Selenium, Se",64.0,UG
171975,"Mollusks, clam, mixed species, cooked, moist heat",1104,"Vitamin A, IU",570.0,IU
171975,"Mollusks, clam, mixed species, cooked, moist heat",1110,"Vitamin D (D2 + D3), International Units",0.0,IU
171975,"Mollusks, clam, mixed species, cooked, moist heat",1109,Vitamin E (alpha-tocopherol),0.0,MG
171975,"Mollusks, clam, mixed species, cooked, moist heat",1165,Thiamin,0.15,MG
171975,"Mollusks, clam, mixed species, cooked, moist heat",1166,Riboflavin,0.426,MG
171975,"Mollusks, clam, mixed species, cooked, moist heat",1167,Niacin,3.354,MG
171975,"Mollusks, clam, mixed species, cooked, moist heat",1170,Pantothenic acid,0.68,MG
171975,"Mollusks, clam, mixed species, cooked, moist heat",1171,"Vitamin B-6, pyridoxine, alcohol form",0.0,MG
171975,"Mollusks, clam, mixed species, cooked, moist heat",1178,Vitamin B-12,98.89,UG
171975,"Mollusks, clam, mixed species, cooked, moist heat",1180,"Choline, total",0.0,MG
171975,"Mollusks, clam, mixed species, cooked, moist heat",1186,Folic acid,0.0,UG
171975,"Mollusks, clam, mixed species, cooked, moist heat",1210,Tryptophan,0.286,G
171975,"Mollusks, clam, mixed species, cooked, moist heat",1211,Threonine,1.099,G
171975,"Mollusks, clam, mixed species, cooked, moist heat",1212,Isoleucine,1.112,G
171975,"Mollusks, clam, mixed species, cooked, moist heat",1213,Leucine,1.798,G
171975,"Mollusks, clam, mixed species, cooked, moist heat",1214,Lysine,1.909,G
171975,"Mollusks, clam, mixed species, cooked, moist heat",1215,Methionine,0.576,G
171975,"Mollusks, clam, mixed species, cooked, moist heat",1217,Phenylalanine,0.915,G
171975,"Mollusks, clam, mixed species, cooked, moist heat",1219,Valine,1.116,G
171975,"Mollusks, clam, mixed species, cooked, moist heat",1220,Arginine,1.864,G
171975,"Mollusks, clam, mixed species, cooked, moist heat",1221,Histidine,0.49,G
171975,"Mollusks, clam, mixed species, cooked, moist heat",1229,Cysteine and methionine(sulfer containig AA),0.0,G
171975,"Mollusks, clam, mixed species, cooked, moist heat",1230,Phenylalanine and tyrosine (aromatic  AA),0.0,G
171975,"Mollusks, clam, mixed species, cooked, moist heat",1272,PUFA 22:6 n-3 (DHA),0.146,G
171975,"Mollusks, clam, mixed species, cooked, moist heat",1278,PUFA 20:5 n-3 (EPA),0.138,G
171975,"Mollusks, clam, mixed species, cooked, moist heat",1316,"PUFA 18:2 n-6 c,c",0.0,G
171975,"Mollusks, clam, mixed species, cooked, moist heat",1404,"PUFA 18:3 n-3 c,c,c (ALA)",0.0,G
171989,"Fish, bass, freshwater, mixed species, cooked, dry heat",1003,Protein,24.18,G
171989,"Fish, bass, freshwater, mixed species, cooked, dry heat",1004,Total lipid (fat),4.73,G
171989,"Fish, bass, freshwater, mixed species, cooked, dry heat",1005,"Carbohydrate, by difference",0.0,G
171989,"Fish, bass, freshwater, mixed species, cooked, dry heat",1008,Energy,146.0,KCAL
171989,"Fish, bass, freshwater, mixed species, cooked, dry heat",1087,"Calcium, Ca",103.0,MG
171989,"Fish, bass, freshwater, mixed species, cooked, dry heat",1088,"Chlorine, Cl",0.0,MG
171989,"Fish, bass, freshwater, mixed species, cooked, dry heat",1089,"Iron, Fe",1.91,MG
171989,"Fish, bass, freshwater, mixed species, cooked, dry heat",1090,"Magnesium, Mg",38.0,MG
171989,"Fish, bass, freshwater, mixed species, cooked, dry heat",1091,"Phosphorus, P",256.0,MG
171989,"Fish, bass, freshwater, mixed species, cooked, dry heat",1092,"Potassium, K",456.0,MG
171989,"Fish, bass, freshwater, mixed species, cooked, dry heat",1093,"Sodium, Na",90.0,MG
171989,"Fish, bass, freshwater, mixed species, cooked, dry heat",1095,"Zinc, Zn",0.83,MG
171989,"Fish, bass, freshwater, mixed species, cooked, dry heat",1098,"Copper, Cu",0.119,MG
171989,"Fish, bass, freshwater, mixed species, cooked, dry heat",1100,"Iodine, I",0.0,UG
171989,"Fish, bass, freshwater, mixed species, cooked, dry heat",1101,"Manganese, Mn",1.14,MG
171989,"Fish, bass, freshwater, mixed species, cooked, dry heat",1103,"Selenium, Se",16.2,UG
171989,"Fish, bass, freshwater, mixed species, cooked, dry heat",1104,"Vitamin A, IU",115.0,IU
171989,"Fish, bass, freshwater, mixed species, cooked, dry heat",1110,"Vitamin D (D2 + D3), International Units",0.0,IU
171989,"Fish, bass, freshwater, mixed species, cooked, dry heat",1109,Vitamin E (alpha-tocopherol),0.0,MG
171989,"Fish, bass, freshwater, mixed species, cooked, dry heat",1165,Thiamin,0.087,MG
171989,"Fish, bass, freshwater, mixed species, cooked, dry heat",1166,Riboflavin,0.09,MG
171989,"Fish, bass, freshwater, mixed species, cooked, dry heat",1167,Niacin,1.522,MG
171989,"Fish, bass, freshwater, mixed species, cooked, dry heat",1170,Pantothenic acid,0.865,MG
171989,"Fish, bass, freshwater, mixed species, cooked, dry heat",1171,"Vitamin B-6, pyridoxine, alcohol form",0.0,MG
171989,"Fish, bass, freshwater, mixed species, cooked, dry heat",1178,Vitamin B-12,2.31,UG
171989,"Fish, bass, freshwater, mixed species, cooked, dry heat",1180,"Choline, total",0.0,MG
171989,"Fish, bass, freshwater, mixed species, cooked, dry heat",1186,Folic acid,0.0,UG
171989,"Fish, bass, freshwater, mixed species, cooked, dry heat",1210,Tryptophan,0.271,G
171989,"Fish, bass, freshwater, mixed species, cooked, dry heat",1211,Threonine,1.06,G
171989,"Fish, bass, freshwater, mixed species, cooked, dry heat",1212,Isoleucine,1.114,G
171989,"Fish, bass, freshwater, mixed species, cooked, dry heat",1213,Leucine,1.965,G
171989,"Fish, bass, freshwater, mixed species, cooked, dry heat",1214,Lysine,2.221,G
171989,"Fish, bass, freshwater, mixed species, cooked, dry heat",1215,Methionine,0.716,G
171989,"Fish, bass, freshwater, mixed species, cooked, dry heat",1217,Phenylalanine,0.944,G
171989,"Fish, bass, freshwater, mixed species, cooked, dry heat",1219,Valine,1.246,G
171989,"Fish, bass, freshwater, mixed species, cooked, dry heat",1220,Arginine,1.447,G
171989,"Fish, bass, freshwater, mixed species, cooked, dry heat",1221,Histidine,0.712,G
171989,"Fish, bass, freshwater, mixed species, cooked, dry heat",1229,Cysteine and methionine(sulfer containig AA),0.0,G
171989,"Fish, bass, freshwater, mixed species, cooked, dry heat",1230,Phenylalanine and tyrosine (aromatic  AA),0.0,G
171989,"Fish, bass, freshwater, mixed species, cooked, dry heat",1272,PUFA 22:6 n-3 (DHA),0.458,G
171989,"Fish, bass, freshwater, mixed species, cooked, dry heat",1278,PUFA 20:5 n-3 (EPA),0.305,G
171989,"Fish, bass, freshwater, mixed species, cooked, dry heat",1316,"PUFA 18:2 n-6 c,c",0.0,G
171989,"Fish, bass, freshwater, mixed species, cooked, dry heat",1404,"PUFA 18:3 n-3 c,c,c (ALA)",0.0,G
171994,"Fish, mackerel, Pacific and jack, mixed species, cooked, dry heat",1003,Protein,25.73,G
171994,"Fish, mackerel, Pacific and jack, mixed species, cooked, dry heat",1004,Total lipid (fat),10.12,G
171994,"Fish, mackerel, Pacific and jack, mixed species, cooked, dry heat",1005,"Carbohydrate, by difference",0.0,G
171994,"Fish, mackerel, Pacific and jack, mixed species, cooked, dry heat",1008,Energy,201.0,KCAL
171994,"Fish, mackerel, Pacific and jack, mixed species, cooked, dry heat",1087,"Calcium, Ca",29.0,MG
171994,"Fish, mackerel, Pacific and jack, mixed species, cooked, dry heat",1088,"Chlorine, Cl",0.0,MG
171994,"Fish, mackerel, Pacific and jack, mixed species, cooked, dry heat",1089,"Iron, Fe",1.49,MG
171994,"Fish, mackerel, Pacific and jack, mixed species, cooked, dry heat",1090,"Magnesium, Mg",36.0,MG
171994,"Fish, mackerel, Pacific and jack, mixed species, cooked, dry heat",1091,"Phosphorus, P",160.0,MG
171994,"Fish, mackerel, Pacific and jack, mixed species, cooked, dry heat",1092,"Potassium, K",521.0,MG
171994,"Fish, mackerel, Pacific and jack, mixed species, cooked, dry heat",1093,"Sodium, Na",110.0,MG
171994,"Fish, mackerel, Pacific and jack, mixed species, cooked, dry heat",1095,"Zinc, Zn",0.86,MG
171994,"Fish, mackerel, Pacific and jack, mixed species, cooked, dry heat",1098,"Copper, Cu",0.119,MG
171994,"Fish, mackerel, Pacific and jack, mixed species, cooked, dry heat",1100,"Iodine, I",0.0,UG
171994,"Fish, mackerel, Pacific and jack, mixed species, cooked, dry heat",1101,"Manganese, Mn",0.019,MG
171994,"Fish, mackerel, Pacific and jack, mixed species, cooked, dry heat",1103,"Selenium, Se",46.8,UG
