fdc_id,data_type,description,food_category_id,publication_date
174033,sr_legacy_food,"Beef, ground, 85% lean meat / 15% fat, patty, cooked, pan-broiled",13,2019/4/1
174034,sr_legacy_food,"Beef, ground, 85% lean meat / 15% fat, crumbles, cooked, pan-browned",13,2019/4/1
174035,sr_legacy_food,"Beef, ground, 85% lean meat / 15% fat, loaf, cooked, baked",13,2019/4/1
174036,sr_legacy_food,"Beef, ground, 80% lean meat / 20% fat, raw",13,2019/4/1
174037,sr_legacy_food,"Beef, ground, 75% lean meat / 25% fat, raw",13,2019/4/1
174038,sr_legacy_food,"Beef, ground, 75% lean meat / 25% fat, patty, cooked, broiled",13,2019/4/1
174039,sr_legacy_food,"Beef, ground, 75% lean meat / 25% fat, patty, cooked, pan-broiled",13,2019/4/1
174040,sr_legacy_food,"Beef, ground, 75% lean meat / 25% fat, crumbles, cooked, pan-browned",13,2019/4/1
174041,sr_legacy_food,"Beef, short loin, top loin, steak, separable lean only, trimmed to 1/8"" fat, select, raw",13,2019/4/1
174042,sr_legacy_food,"Beef, rib, small end (ribs 10-12), separable lean only, trimmed to 1/8"" fat, select, cooked, broiled",13,2019/4/1
174043,sr_legacy_food,"Beef, tenderloin, steak, separable lean only, trimmed to 1/8"" fat, select, cooked, broiled",13,2019/4/1
174044,sr_legacy_food,"Beef, top sirloin, steak, separable lean only, trimmed to 1/8"" fat, select, cooked, broiled",13,2019/4/1
174045,sr_legacy_food,"Beef, round, bottom round, steak, separable lean only, trimmed to 1/8"" fat, select, cooked, braised",13,2019/4/1
174046,sr_legacy_food,"Beef, round, bottom round, roast, separable lean only, trimmed to 1/8"" fat, all grades, raw",13,2019/4/1
174047,sr_legacy_food,"Beef, brisket, flat half, separable lean only, trimmed to 1/8"" fat, all grades, cooked, braised",13,2019/4/1
174048,sr_legacy_food,"Beef, brisket, flat half, separable lean only, trimmed to 1/8"" fat, all grades, raw",13,2019/4/1
174049,sr_legacy_food,"Beef, round, eye of round, roast, separable lean only, trimmed to 1/8"" fat, all grades, raw",13,2019/4/1
174050,sr_legacy_food,"Beef, chuck, arm pot roast, separable lean only, trimmed to 1/8"" fat, all grades, cooked, braised",13,2019/4/1
174051,sr_legacy_food,"Beef, chuck, arm pot roast, separable lean only, trimmed to 1/8"" fat, all grades, raw",13,2019/4/1
174052,sr_legacy_food,"Beef, round, bottom round, roast, separable lean only, trimmed to 1/8"" fat, all grades, cooked",13,2019/4/1
174053,sr_legacy_food,"Beef, round, bottom round, steak, separable lean only, trimmed to 1/8"" fat, all grades, cooked, braised",13,2019/4/1
174054,sr_legacy_food,"Beef, top sirloin, steak, separable lean only, trimmed to 1/8"" fat, all grades, cooked, broiled",13,2019/4/1
174055,sr_legacy_food,"Beef, top sirloin, steak, separable lean only, trimmed to 1/8"" fat, all grades, raw",13,2019/4/1
174056,sr_legacy_food,"Beef, chuck, arm pot roast, separable lean only, trimmed to 1/8"" fat, choice, raw",13,2019/4/1
174057,sr_legacy_food,"Beef, brisket, flat half, separable lean only, trimmed to 1/8"" fat, choice, raw",13,2019/4/1
174058,sr_legacy_food,"Beef, round, bottom round, roast, separable lean only, trimmed to 1/8"" fat, choice, raw",13,2019/4/1
174059,sr_legacy_food,"Beef, round, bottom round, roast, separable lean only, trimmed to 1/8"" fat, choice, cooked, roasted",13,2019/4/1
174060,sr_legacy_food,"Beef, round, eye of round, roast, separable lean only, trimmed to 1/8"" fat, choice, cooked, roasted",13,2019/4/1
174061,sr_legacy_food,"Beef, round, top round, steak, separable lean only, trimmed to 1/8"" fat, choice, cooked, broiled",13,2019/4/1
174062,sr_legacy_food,"Soup, clam chowder, new england, canned, ready-to-serve",6,2019/4/1
174063,sr_legacy_food,"Soup, clam chowder, new england, reduced sodium, canned, ready-to-serve",6,2019/4/1
174064,sr_legacy_food,"Soup, chicken noodle, reduced sodium, canned, ready-to-serve",6,2019/4/1
174065,sr_legacy_food,"Soup, beef and vegetables, reduced sodium, canned, ready-to-serve",6,2019/4/1
174066,sr_legacy_food,"Sauce, sweet and sour, ready-to-serve",6,2019/4/1
174067,sr_legacy_food,"Sauce, cocktail, ready-to-serve",6,2019/4/1
174068,sr_legacy_food,"Dip, salsa con queso, cheese and salsa- medium",6,2019/4/1
174069,sr_legacy_food,"Dip, TOSTITOS, salsa con queso, medium",6,2019/4/1
174070,sr_legacy_food,"Sauce, peanut, made from peanut butter, water, soy sauce",6,2019/4/1
174071,sr_legacy_food,"Soup, chunky vegetable, reduced sodium, canned, ready-to-serve",6,2019/4/1
174072,sr_legacy_food,"Gravy, HEINZ Home Style, classic chicken",6,2019/4/1
174073,sr_legacy_food,"Soup, beef barley, ready to serve",6,2019/4/1
174074,sr_legacy_food,"Sauce, enchilada, red, mild, ready to serve",6,2019/4/1
174075,sr_legacy_food,"Bread, chapati or roti, whole wheat, commercially prepared, frozen",18,2019/4/1
174076,sr_legacy_food,"Bread, paratha, whole wheat, commercially prepared, frozen",18,2019/4/1
174077,sr_legacy_food,"Bread, naan, whole wheat, commercially prepared, refrigerated",18,2019/4/1
174078,sr_legacy_food,"Bread, roll, Mexican, bollilo",18,2019/4/1
174079,sr_legacy_food,"Cookie, butter or sugar, with chocolate icing or filling",18,2019/4/1
174080,sr_legacy_food,"Cookie, chocolate, with icing or coating",18,2019/4/1
174081,sr_legacy_food,"Tortillas, ready-to-bake or -fry, whole wheat",18,2019/4/1
174082,sr_legacy_food,"Cake, snack cakes, creme-filled, chocolate with frosting, low-fat, with added fiber",18,2019/4/1
174083,sr_legacy_food,"Cookies, graham crackers, plain or honey, lowfat",18,2019/4/1
174084,sr_legacy_food,"Crackers, cheese, whole grain",18,2019/4/1
174085,sr_legacy_food,"Waffles, whole wheat, lowfat, frozen, ready-to-heat",18,2019/4/1
174086,sr_legacy_food,"Pancakes, plain, reduced fat",18,2019/4/1
174087,sr_legacy_food,"Cookies, shortbread, reduced fat",18,2019/4/1
174088,sr_legacy_food,"Cookies, sugar wafer, chocolate-covered",18,2019/4/1
174089,sr_legacy_food,"Rolls, hamburger or hot dog, wheat/cracked wheat",18,2019/4/1
174090,sr_legacy_food,"Rolls, hamburger or hot dog, whole wheat",18,2019/4/1
174091,sr_legacy_food,"Bread, french or vienna, whole wheat",18,2019/4/1
174092,sr_legacy_food,"Bagels, whole grain white",18,2019/4/1
174093,sr_legacy_food,"English muffins, whole grain white",18,2019/4/1
174094,sr_legacy_food,"Rolls, hamburger, whole grain white, calcium-fortified",18,2019/4/1
174095,sr_legacy_food,"Cookies, chocolate chip sandwich, with creme filling",18,2019/4/1
174096,sr_legacy_food,"Cookies, chocolate, made with rice cereal",18,2019/4/1
174097,sr_legacy_food,"Cookies, marshmallow, with rice cereal and chocolate chips",18,2019/4/1
174098,sr_legacy_food,"Crackers, flavored, fish-shaped",18,2019/4/1
174099,sr_legacy_food,"Bread, gluten-free, white, made with potato extract, rice starch, and rice flour",18,2019/4/1
174100,sr_legacy_food,"Bread, gluten-free, white, made with rice flour, corn starch, and/or tapioca",18,2019/4/1
174101,sr_legacy_food,"Bread, gluten-free, white, made with tapioca starch and brown rice flour",18,2019/4/1
174102,sr_legacy_food,"Bread, gluten-free, whole grain, made with tapioca starch and brown rice flour",18,2019/4/1
174103,sr_legacy_food,"Crackers, gluten-free, multigrain and vegetable, made with corn starch and white rice flour",18,2019/4/1
174104,sr_legacy_food,"Crackers, gluten-free, multi-seeded and multigrain",18,2019/4/1
174105,sr_legacy_food,"Waffles, gluten-free, frozen, ready-to-heat",18,2019/4/1
174106,sr_legacy_food,"Pancakes, gluten-free, frozen, ready-to-heat",18,2019/4/1
174107,sr_legacy_food,"Rolls, dinner, sweet",18,2019/4/1
174108,sr_legacy_food,"Beverages,  Energy drink, Citrus",14,2019/4/1
174109,sr_legacy_food,"Alcoholic Beverage, wine, table, red, Mouvedre",14,2019/4/1
174110,sr_legacy_food,"Alcoholic beverage, wine, table, white, Chardonnay",14,2019/4/1
174111,sr_legacy_food,"Beverages, Kiwi Strawberry Juice Drink",14,2019/4/1
174112,sr_legacy_food,"Beverages, Apple juice drink, light, fortified with vitamin C",14,2019/4/1
174113,sr_legacy_food,"Beverages, POWERADE, Zero, Mixed Berry",14,2019/4/1
174114,sr_legacy_food,"Beverages, Carob-flavor beverage mix, powder",14,2019/4/1
174115,sr_legacy_food,"Beverages, Carob-flavor beverage mix, powder, prepared with whole milk",14,2019/4/1
174116,sr_legacy_food,"Beverages, coconut milk, sweetened, fortified with calcium, vitamins A, B12, D2",14,2019/4/1
174117,sr_legacy_food,"Beverages, chocolate syrup",14,2019/4/1
174118,sr_legacy_food,"Beverages, chocolate syrup, prepared with whole milk",14,2019/4/1
174119,sr_legacy_food,"Beverages, coffee, ready to drink, iced, mocha, milk based",14,2019/4/1
174120,sr_legacy_food,"Beverages, tea, Oolong, brewed",14,2019/4/1
174121,sr_legacy_food,"Beverages, tea, green, ready-to-drink, citrus, diet, fortified with vitamin C",14,2019/4/1
174122,sr_legacy_food,"Beverages, Cocoa mix, powder",14,2019/4/1
174123,sr_legacy_food,"Beverages, Cocoa mix, powder, prepared with water",14,2019/4/1
174124,sr_legacy_food,"Beverages, Cocoa mix, NESTLE, Hot Cocoa Mix Rich Chocolate With Marshmallows",14,2019/4/1
174125,sr_legacy_food,"Beverages, coffee, brewed, espresso, restaurant-prepared, decaffeinated",14,2019/4/1
174126,sr_legacy_food,"Beverages, coffee, instant, regular, half the caffeine",14,2019/4/1
174127,sr_legacy_food,"Beverages, coffee and cocoa, instant, decaffeinated, with whitener and low calorie sweetener",14,2019/4/1
174128,sr_legacy_food,"Beverages, tea, green, ready-to-drink, sweetened",14,2019/4/1
174129,sr_legacy_food,"Beverages, tea, ready-to-drink, lemon, diet",14,2019/4/1
174130,sr_legacy_food,"Beverages, coffee, instant, regular, prepared with water",14,2019/4/1
174131,sr_legacy_food,"Beverages, aloe vera juice drink, fortified with Vitamin C",14,2019/4/1
174132,sr_legacy_food,"Beverages, OCEAN SPRAY, Cran Grape",14,2019/4/1
174133,sr_legacy_food,"Beverages, coffee, instant, decaffeinated, powder",14,2019/4/1
174134,sr_legacy_food,"Beverages, coffee, instant, chicory",14,2019/4/1
174135,sr_legacy_food,"Beverages, coffee, instant, mocha, sweetened",14,2019/4/1
174136,sr_legacy_food,"Beverages, OCEAN SPRAY, Light Cranberry and Raspberry Flavored Juice",14,2019/4/1
174137,sr_legacy_food,"Beverages, OCEAN SPRAY, White Cranberry Strawberry Flavored Juice Drink",14,2019/4/1
174138,sr_legacy_food,"Beverages, coffee substitute, cereal grain beverage, powder",14,2019/4/1
174139,sr_legacy_food,"Beverages, coffee substitute, cereal grain beverage, prepared with water",14,2019/4/1
174140,sr_legacy_food,"Beverages, cranberry-apple juice drink, bottled",14,2019/4/1
174141,sr_legacy_food,"Alcoholic beverage, malt beer, hard lemonade",14,2019/4/1
174142,sr_legacy_food,"Beverages, cranberry-apricot juice drink, bottled",14,2019/4/1
174143,sr_legacy_food,"Beverages, tea, green, instant, decaffeinated, lemon, unsweetened, fortified with vitamin C",14,2019/4/1
174144,sr_legacy_food,"Beverages, tea, black, ready to drink",14,2019/4/1
174145,sr_legacy_food,"Alcoholic beverage, beer, light, higher alcohol",14,2019/4/1
174146,sr_legacy_food,"Beverages, AMBER, hard cider",14,2019/4/1
174147,sr_legacy_food,"Beverages, OCEAN SPRAY, Cran Cherry",14,2019/4/1
174148,sr_legacy_food,"Beverages, OCEAN SPRAY, Light Cranberry",14,2019/4/1
174149,sr_legacy_food,"Beverages, OCEAN SPRAY, White Cranberry Peach",14,2019/4/1
174150,sr_legacy_food,"Beverages, OCEAN SPRAY, Light Cranberry, Concord Grape",14,2019/4/1
174151,sr_legacy_food,"Beverages, Fruit punch drink, with added nutrients, canned",14,2019/4/1
174152,sr_legacy_food,"Beverages, Fruit punch drink, frozen concentrate",14,2019/4/1
174153,sr_legacy_food,"Beverages, Fruit punch drink, frozen concentrate, prepared with water",14,2019/4/1
174154,sr_legacy_food,"Beverages, coffee, instant, vanilla, sweetened, decaffeinated, with non dairy creamer",14,2019/4/1
174155,sr_legacy_food,"Beverages, tea, black, brewed, prepared with distilled water",14,2019/4/1
174156,sr_legacy_food,"Beverages, tea, herb, brewed, chamomile",14,2019/4/1
174157,sr_legacy_food,"Beverages, Wine, non-alcoholic",14,2019/4/1
174158,sr_legacy_food,"Water, bottled, generic",14,2019/4/1
174159,sr_legacy_food,"Beverages, chocolate-flavor beverage mix for milk, powder, with added nutrients",14,2019/4/1
174160,sr_legacy_food,"Beverages, chocolate-flavor beverage mix for milk, powder, with added nutrients, prepared with whole milk",14,2019/4/1
174161,sr_legacy_food,"Beverages, Water with added vitamins and minerals, bottles, sweetened, assorted fruit flavors",14,2019/4/1
174162,sr_legacy_food,"Beverages, V8 SPLASH Juice Drinks, Diet Berry Blend",14,2019/4/1
174163,sr_legacy_food,"Beverages, V8 SPLASH Juice Drinks, Diet Fruit Medley",14,2019/4/1
174164,sr_legacy_food,"Beverages, V8 SPLASH Juice Drinks, Diet Strawberry Kiwi",14,2019/4/1
174165,sr_legacy_food,"Beverages, V8 SPLASH Juice Drinks, Mango Peach",14,2019/4/1
174166,sr_legacy_food,"Beverages, V8 SPLASH Juice Drinks, Orange Pineapple",14,2019/4/1
174167,sr_legacy_food,"Beverages, V8 SPLASH Juice Drinks, Orchard Blend",14,2019/4/1
174168,sr_legacy_food,"Beverages, V8 SPLASH Juice Drinks, Strawberry Banana",14,2019/4/1
174169,sr_legacy_food,"Beverages, V8 V-FUSION Juices, Tropical",14,2019/4/1
174170,sr_legacy_food,"Beverages, V8 V- FUSION Juices, Acai Berry",14,2019/4/1
174171,sr_legacy_food,"Beverages, Energy drink, AMP",14,2019/4/1
174172,sr_legacy_food,"Beverages, Energy drink, FULL THROTTLE",14,2019/4/1
174173,sr_legacy_food,"Beverages, Vegetable and fruit juice drink, reduced calorie, with low-calorie sweetener, added vitamin C",14,2019/4/1
174174,sr_legacy_food,"Beverages, milk beverage, reduced fat, flavored and sweetened, Ready-to-drink,  added calcium, vitamin A and vitamin D",14,2019/4/1
174175,sr_legacy_food,"Beverages, vegetable and fruit juice blend, 100% juice, with added vitamins A, C, E",14,2019/4/1
174176,sr_legacy_food,"Beverages, fruit juice drink, reduced sugar, with vitamin E added",14,2019/4/1
174177,sr_legacy_food,"Beverages, Energy drink, VAULT Zero, sugar-free, citrus flavor",14,2019/4/1
174178,sr_legacy_food,"Beverages, PEPSICO QUAKER, Gatorade G2, low calorie",14,2019/4/1
174179,sr_legacy_food,"Beverages, Fruit flavored drink, less than 3% juice, not fortified with vitamin C",14,2019/4/1
174180,sr_legacy_food,"Beverages, Fruit flavored drink containing less than 3% fruit juice, with high vitamin C",14,2019/4/1
174181,sr_legacy_food,"Beverages, nutritional shake mix, high protein, powder",14,2019/4/1
174182,sr_legacy_food,"Fish, anchovy, european, raw",15,2019/4/1
174183,sr_legacy_food,"Fish, anchovy, european, canned in oil, drained solids",15,2019/4/1
174184,sr_legacy_food,"Fish, bass, fresh water, mixed species, raw",15,2019/4/1
174185,sr_legacy_food,"Fish, carp, cooked, dry heat",15,2019/4/1
174186,sr_legacy_food,"Fish, catfish, channel, wild, raw",15,2019/4/1
174187,sr_legacy_food,"Fish, catfish, channel, cooked, breaded and fried",15,2019/4/1
174188,sr_legacy_food,"Fish, caviar, black and red, granular",15,2019/4/1
174189,sr_legacy_food,"Fish, cod, Atlantic, canned, solids and liquid",15,2019/4/1
174190,sr_legacy_food,"Fish, cod, Atlantic, dried and salted",15,2019/4/1
174191,sr_legacy_food,"Fish, cod, Pacific, raw (may have been previously frozen)",15,2019/4/1
174192,sr_legacy_food,"Fish, croaker, Atlantic, raw",15,2019/4/1
174193,sr_legacy_food,"Fish, eel, mixed species, raw",15,2019/4/1
174194,sr_legacy_food,"Fish, eel, mixed species, cooked, dry heat",15,2019/4/1
174195,sr_legacy_food,"Fish, fish sticks, frozen, prepared",15,2019/4/1
174196,sr_legacy_food,"Fish, flatfish (flounder and sole species), raw",15,2019/4/1
174197,sr_legacy_food,"Fish, flatfish (flounder and sole species), cooked, dry heat",15,2019/4/1
174198,sr_legacy_food,"Fish, haddock, cooked, dry heat",15,2019/4/1
174199,sr_legacy_food,"Fish, haddock, smoked",15,2019/4/1
174200,sr_legacy_food,"Fish, halibut, Atlantic and Pacific, raw",15,2019/4/1
174201,sr_legacy_food,"Fish, halibut, Atlantic and Pacific, cooked, dry heat",15,2019/4/1
174202,sr_legacy_food,"Crustaceans, crab, alaska king, cooked, moist heat",15,2019/4/1
174203,sr_legacy_food,"Crustaceans, crab, alaska king, imitation, made from surimi",15,2019/4/1
174204,sr_legacy_food,"Crustaceans, crab, blue, raw",15,2019/4/1
174205,sr_legacy_food,"Crustaceans, crab, blue, cooked, moist heat",15,2019/4/1
174206,sr_legacy_food,"Crustaceans, crayfish, mixed species, wild, raw",15,2019/4/1
174207,sr_legacy_food,"Crustaceans, crayfish, mixed species, wild, cooked, moist heat",15,2019/4/1
174208,sr_legacy_food,"Crustaceans, lobster, northern, raw",15,2019/4/1
174209,sr_legacy_food,"Crustaceans, lobster, northern, cooked, moist heat",15,2019/4/1
174210,sr_legacy_food,"Crustaceans, shrimp, mixed species, raw (may contain additives to retain moisture)",15,2019/4/1
174211,sr_legacy_food,"Crustaceans, spiny lobster, mixed species, raw",15,2019/4/1
174212,sr_legacy_food,"Mollusks, abalone, mixed species, raw",15,2019/4/1
174213,sr_legacy_food,"Mollusks, abalone, mixed species, cooked, fried",15,2019/4/1
174214,sr_legacy_food,"Mollusks, clam, mixed species, raw",15,2019/4/1
174215,sr_legacy_food,"Mollusks, cuttlefish, mixed species, raw",15,2019/4/1
174216,sr_legacy_food,"Mollusks, mussel, blue, raw",15,2019/4/1
174217,sr_legacy_food,"Mollusks, mussel, blue, cooked, moist heat",15,2019/4/1
174218,sr_legacy_food,"Mollusks, octopus, common, raw",15,2019/4/1
174219,sr_legacy_food,"Mollusks, oyster, Pacific, raw",15,2019/4/1
174220,sr_legacy_food,"Mollusks, scallop, mixed species, raw",15,2019/4/1
174221,sr_legacy_food,"Mollusks, scallop, mixed species, cooked, breaded and fried",15,2019/4/1
174222,sr_legacy_food,"Mollusks, scallop, mixed species, imitation, made from surimi",15,2019/4/1
174223,sr_legacy_food,"Mollusks, squid, mixed species, raw",15,2019/4/1
174224,sr_legacy_food,"Fish, salmon, chum, canned, without salt, drained solids with bone",15,2019/4/1
174225,sr_legacy_food,"Fish, salmon, pink, canned, without salt, solids with bone and liquid",15,2019/4/1
174226,sr_legacy_food,"Fish, salmon, sockeye, canned, without salt, drained solids with bone",15,2019/4/1
174227,sr_legacy_food,"Fish, tuna, light, canned in oil, without salt, drained solids",15,2019/4/1
174228,sr_legacy_food,"Fish, bass, striped, cooked, dry heat",15,2019/4/1
174229,sr_legacy_food,"Fish, bluefish, cooked, dry heat",15,2019/4/1
174230,sr_legacy_food,"Fish, burbot, cooked, dry heat",15,2019/4/1
174231,sr_legacy_food,"Fish, butterfish, cooked, dry heat",15,2019/4/1
174232,sr_legacy_food,"Fish, halibut, greenland, cooked, dry heat",15,2019/4/1
174233,sr_legacy_food,"Fish, herring, Pacific, cooked, dry heat",15,2019/4/1
174234,sr_legacy_food,"Fish, ling, cooked, dry heat",15,2019/4/1
174235,sr_legacy_food,"Fish, lingcod, cooked, dry heat",15,2019/4/1
174236,sr_legacy_food,"Fish, mackerel, king, cooked, dry heat",15,2019/4/1
174237,sr_legacy_food,"Fish, pollock, Atlantic, cooked, dry heat",15,2019/4/1
174238,sr_legacy_food,"Fish, pout, ocean, cooked, dry heat",15,2019/4/1
174239,sr_legacy_food,"Fish, roe, mixed species, cooked, dry heat",15,2019/4/1
174240,sr_legacy_food,"Fish, sablefish, cooked, dry heat",15,2019/4/1
174241,sr_legacy_food,"Fish, scup, cooked, dry heat",15,2019/4/1
174242,sr_legacy_food,"Fish, seatrout, mixed species, cooked, dry heat",15,2019/4/1
174243,sr_legacy_food,"Fish, shad, american, cooked, dry heat",15,2019/4/1
174244,sr_legacy_food,"Fish, spot, cooked, dry heat",15,2019/4/1
174245,sr_legacy_food,"Fish, turbot, european, cooked, dry heat",15,2019/4/1
174246,sr_legacy_food,"Fish, whitefish, mixed species, cooked, dry heat",15,2019/4/1
174247,sr_legacy_food,"Fish, wolffish, Atlantic, cooked, dry heat",15,2019/4/1
174248,sr_legacy_food,"Fish, yellowtail, mixed species, cooked, dry heat",15,2019/4/1
174249,sr_legacy_food,"Mollusks, octopus, common, cooked, moist heat",15,2019/4/1
174250,sr_legacy_food,"Mollusks, oyster, Pacific, cooked, moist heat",15,2019/4/1
174251,sr_legacy_food,"Fish, roughy, orange, cooked, dry heat",15,2019/4/1
174252,sr_legacy_food,"Lima beans, large, mature seeds, raw",16,2019/4/1
174253,sr_legacy_food,"Lima beans, large, mature seeds, cooked, boiled, without salt",16,2019/4/1
174254,sr_legacy_food,"Lima beans, large, mature seeds, canned",16,2019/4/1
174255,sr_legacy_food,"Lima beans, thin seeded (baby), mature seeds, raw",16,2019/4/1
174256,sr_legacy_food,"Mung beans, mature seeds, raw",16,2019/4/1
174257,sr_legacy_food,"Mung beans, mature seeds, cooked, boiled, without salt",16,2019/4/1
174258,sr_legacy_food,"Noodles, chinese, cellophane or long rice (mung beans), dehydrated",16,2019/4/1
174259,sr_legacy_food,"Mungo beans, mature seeds, raw",16,2019/4/1
174260,sr_legacy_food,"Peanuts, all types, cooked, boiled, with salt",16,2019/4/1
174261,sr_legacy_food,"Peanuts, all types, oil-roasted, with salt",16,2019/4/1
174262,sr_legacy_food,"Peanuts, all types, dry-roasted, with salt",16,2019/4/1
174263,sr_legacy_food,"Peanuts, spanish, raw",16,2019/4/1
174264,sr_legacy_food,"Peanuts, virginia, oil-roasted, with salt",16,2019/4/1
174265,sr_legacy_food,"Peanut butter, chunk style, with salt",16,2019/4/1
174266,sr_legacy_food,"Peanut butter, smooth style, with salt (Includes foods for USDA's Food Distribution Program)",16,2019/4/1
174267,sr_legacy_food,"Peanut flour, defatted",16,2019/4/1
174268,sr_legacy_food,Meat extender,16,2019/4/1
174269,sr_legacy_food,"Sausage, meatless",16,2019/4/1
174270,sr_legacy_food,"Soybeans, mature seeds, raw",16,2019/4/1
174271,sr_legacy_food,"Soybeans, mature cooked, boiled, without salt",16,2019/4/1
174272,sr_legacy_food,Tempeh,16,2019/4/1
174273,sr_legacy_food,"Soy flour, full-fat, raw",16,2019/4/1
174274,sr_legacy_food,"Soy flour, full-fat, roasted",16,2019/4/1
174275,sr_legacy_food,"Soy flour, defatted",16,2019/4/1
174276,sr_legacy_food,Soy protein isolate,16,2019/4/1
174277,sr_legacy_food,Soy sauce made from soy and wheat (shoyu),16,2019/4/1
174278,sr_legacy_food,Soy sauce made from soy (tamari),16,2019/4/1
174279,sr_legacy_food,Soy sauce made from hydrolyzed vegetable protein,16,2019/4/1
174280,sr_legacy_food,"Tofu, salted and fermented (fuyu)",16,2019/4/1
174281,sr_legacy_food,"Yardlong beans, mature seeds, raw",16,2019/4/1
174282,sr_legacy_food,"Yardlong beans, mature seeds, cooked, boiled, without salt",16,2019/4/1
174283,sr_legacy_food,"Winged beans, mature seeds, raw",16,2019/4/1
174284,sr_legacy_food,"Lentils, pink or red, raw",16,2019/4/1
174285,sr_legacy_food,"Beans, kidney, red, mature seeds, canned, drained solids",16,2019/4/1
174286,sr_legacy_food,"Beans, pinto, canned, drained solids",16,2019/4/1
174287,sr_legacy_food,"Veggie burgers or soyburgers, unprepared",16,2019/4/1
174288,sr_legacy_food,Chickpea flour (besan),16,2019/4/1
174289,sr_legacy_food,"Hummus, commercial",16,2019/4/1
174290,sr_legacy_food,"Tofu, extra firm, prepared with nigari",16,2019/4/1
174291,sr_legacy_food,"Tofu, hard, prepared with nigari",16,2019/4/1
174292,sr_legacy_food,"MORI-NU, Tofu, silken, soft",16,2019/4/1
174293,sr_legacy_food,"Soymilk, chocolate, unfortified",16,2019/4/1
174294,sr_legacy_food,"Peanut Butter, smooth (Includes foods for USDA's Food Distribution Program)",16,2019/4/1
174295,sr_legacy_food,"Soymilk, chocolate, with added calcium, vitamins A and D",16,2019/4/1
174296,sr_legacy_food,"Refried beans, canned, vegetarian",16,2019/4/1
174297,sr_legacy_food,"Vitasoy USA, Organic Nasoya Super Firm Cubed Tofu",16,2019/4/1
174298,sr_legacy_food,"Refried beans, canned, traditional, reduced sodium",16,2019/4/1
174299,sr_legacy_food,"Soybeans, mature seeds, cooked, boiled, with salt",16,2019/4/1
174300,sr_legacy_food,"Soybeans, mature seeds, roasted, no salt added",16,2019/4/1
174301,sr_legacy_food,"Soy protein concentrate, produced by acid wash",16,2019/4/1
174302,sr_legacy_food,"Soy protein isolate, potassium type",16,2019/4/1
174303,sr_legacy_food,"Tofu, dried-frozen (koyadofu), prepared with calcium sulfate",16,2019/4/1
174304,sr_legacy_food,"Tofu, fried, prepared with calcium sulfate",16,2019/4/1
174305,sr_legacy_food,"Tofu, salted and fermented (fuyu), prepared with calcium sulfate",16,2019/4/1
174306,sr_legacy_food,"Yardlong beans, mature seeds, cooked, boiled, with salt",16,2019/4/1
174307,sr_legacy_food,"Lamb, composite of trimmed retail cuts, separable lean only, trimmed to 1/4"" fat, choice, raw",17,2019/4/1
174308,sr_legacy_food,"Lamb, composite of trimmed retail cuts, separable lean only, trimmed to 1/4"" fat, choice, cooked",17,2019/4/1
174309,sr_legacy_food,"Lamb, composite of trimmed retail cuts, separable fat, trimmed to 1/4"" fat, choice, raw",17,2019/4/1
174310,sr_legacy_food,"Lamb, composite of trimmed retail cuts, separable fat, trimmed to 1/4"" fat, choice, cooked",17,2019/4/1
174311,sr_legacy_food,"Lamb, leg, whole (shank and sirloin), separable lean and fat, trimmed to 1/4"" fat, choice, raw",17,2019/4/1
174312,sr_legacy_food,"Lamb, leg, whole (shank and sirloin), separable lean and fat, trimmed to 1/4"" fat, choice, cooked, roasted",17,2019/4/1
174313,sr_legacy_food,"Lamb, leg, whole (shank and sirloin), separable lean only, trimmed to 1/4"" fat, choice, raw",17,2019/4/1
174314,sr_legacy_food,"Lamb, leg, whole (shank and sirloin), separable lean only, trimmed to 1/4"" fat, choice, cooked, roasted",17,2019/4/1
174315,sr_legacy_food,"Lamb, leg, shank half, separable lean and fat, trimmed to 1/4"" fat, choice, raw",17,2019/4/1
174316,sr_legacy_food,"Lamb, leg, sirloin half, separable lean and fat, trimmed to 1/4"" fat, choice, cooked, roasted",17,2019/4/1
174317,sr_legacy_food,"Lamb, leg, sirloin half, separable lean only, trimmed to 1/4"" fat, choice, raw",17,2019/4/1
174318,sr_legacy_food,"Lamb, leg, sirloin half, separable lean only, trimmed to 1/4"" fat, choice, cooked, roasted",17,2019/4/1
174319,sr_legacy_food,"Lamb, loin, separable lean and fat, trimmed to 1/4"" fat, choice, raw",17,2019/4/1
174320,sr_legacy_food,"Lamb, loin, separable lean only, trimmed to 1/4"" fat, choice, cooked, roasted",17,2019/4/1
174321,sr_legacy_food,"Lamb, rib, separable lean and fat, trimmed to 1/4"" fat, choice, raw",17,2019/4/1
174322,sr_legacy_food,"Lamb, rib, separable lean and fat, trimmed to 1/4"" fat, choice, cooked, broiled",17,2019/4/1
174323,sr_legacy_food,"Lamb, rib, separable lean and fat, trimmed to 1/4"" fat, choice, cooked, roasted",17,2019/4/1
174324,sr_legacy_food,"Lamb, shoulder, whole (arm and blade), separable lean and fat, trimmed to 1/4"" fat, choice, cooked, broiled",17,2019/4/1
174325,sr_legacy_food,"Lamb, shoulder, whole (arm and blade), separable lean and fat, trimmed to 1/4"" fat, choice, cooked, roasted",17,2019/4/1
