fdc_id,description,food_category_id,nutrient_id,name,amount,unit_name
170158,"Nuts, almonds, dry roasted, without salt added",12,1212,Isoleucine,0.745,G
170158,"Nuts, almonds, dry roasted, without salt added",12,1213,Leucine,1.461,G
170158,"Nuts, almonds, dry roasted, without salt added",12,1214,Lysine,0.563,G
170158,"Nuts, almonds, dry roasted, without salt added",12,1215,Methionine,0.155,G
170158,"Nuts, almonds, dry roasted, without salt added",12,1217,Phenylalanine,1.122,G
170158,"Nuts, almonds, dry roasted, without salt added",12,1219,Valine,0.848,G
170158,"Nuts, almonds, dry roasted, without salt added",12,1220,Arginine,2.444,G
170158,"Nuts, almonds, dry roasted, without salt added",12,1221,Histidine,0.534,G
170158,"Nuts, almonds, dry roasted, without salt added",12,1229,Cysteine and methionine(sulfer containig AA),0.0,G
170158,"Nuts, almonds, dry roasted, without salt added",12,1230,Phenylalanine and tyrosine (aromatic  AA),0.0,G
170158,"Nuts, almonds, dry roasted, without salt added",12,1272,PUFA 22:6 n-3 (DHA),0.0,G
170158,"Nuts, almonds, dry roasted, without salt added",12,1278,PUFA 20:5 n-3 (EPA),0.0,G
170158,"Nuts, almonds, dry roasted, without salt added",12,1316,"PUFA 18:2 n-6 c,c",12.945,G
170158,"Nuts, almonds, dry roasted, without salt added",12,1404,"PUFA 18:3 n-3 c,c,c (ALA)",0.006,G
170183,"Nuts, pecans, dry roasted, without salt added",12,1003,Protein,9.5,G
170183,"Nuts, pecans, dry roasted, without salt added",12,1004,Total lipid (fat),74.27,G
170183,"Nuts, pecans, dry roasted, without salt added",12,1005,"Carbohydrate, by difference",13.55,G
170183,"Nuts, pecans, dry roasted, without salt added",12,1008,Energy,710.0,KCAL
170183,"Nuts, pecans, dry roasted, without salt added",12,1087,"Calcium, Ca",72.0,MG
170183,"Nuts, pecans, dry roasted, without salt added",12,1088,"Chlorine, Cl",0.0,MG
170183,"Nuts, pecans, dry roasted, without salt added",12,1089,"Iron, Fe",2.8,MG
170183,"Nuts, pecans, dry roasted, without salt added",12,1090,"Magnesium, Mg",132.0,MG
170183,"Nuts, pecans, dry roasted, without salt added",12,1091,"Phosphorus, P",293.0,MG
170183,"Nuts, pecans, dry roasted, without salt added",12,1092,"Potassium, K",424.0,MG
170183,"Nuts, pecans, dry roasted, without salt added",12,1093,"Sodium, Na",1.0,MG
170183,"Nuts, pecans, dry roasted, without salt added",12,1095,"Zinc, Zn",5.07,MG
170183,"Nuts, pecans, dry roasted, without salt added",12,1098,"Copper, Cu",1.167,MG
170183,"Nuts, pecans, dry roasted, without salt added",12,1100,"Iodine, I",0.0,UG
170183,"Nuts, pecans, dry roasted, without salt added",12,1101,"Manganese, Mn",3.933,MG
170183,"Nuts, pecans, dry roasted, without salt added",12,1103,"Selenium, Se",4.0,UG
170183,"Nuts, pecans, dry roasted, without salt added",12,1104,"Vitamin A, IU",140.0,IU
170183,"Nuts, pecans, dry roasted, without salt added",12,1110,"Vitamin D (D2 + D3), International Units",0.0,IU
170183,"Nuts, pecans, dry roasted, without salt added",12,1109,Vitamin E (alpha-tocopherol),1.3,MG
170183,"Nuts, pecans, dry roasted, without salt added",12,1165,Thiamin,0.45,MG
