fdc_id,description,food_category_id,nutrient_id,name,amount,unit_name
168433,"Mountain yam, hawaii, cooked, steamed, without salt",11,1095,"Zinc, Zn",0.32,MG
168433,"Mountain yam, hawaii, cooked, steamed, without salt",11,1098,"Copper, Cu",0.129,MG
168433,"Mountain yam, hawaii, cooked, steamed, without salt",11,1100,"Iodine, I",0.0,UG
168433,"Mountain yam, hawaii, cooked, steamed, without salt",11,1101,"Manganese, Mn",0.283,MG
168433,"Mountain yam, hawaii, cooked, steamed, without salt",11,1103,"Selenium, Se",0.9,UG
168433,"Mountain yam, hawaii, cooked, steamed, without salt",11,1104,"Vitamin A, IU",0.0,IU
168433,"Mountain yam, hawaii, cooked, steamed, without salt",11,1110,"Vitamin D (D2 + D3), International Units",0.0,IU
168433,"Mountain yam, hawaii, cooked, steamed, without salt",11,1109,Vitamin E (alpha-tocopherol),0.0,MG
168433,"Mountain yam, hawaii, cooked, steamed, without salt",11,1165,Thiamin,0.086,MG
168433,"Mountain yam, hawaii, cooked, steamed, without salt",11,1166,Riboflavin,0.014,MG
168433,"Mountain yam, hawaii, cooked, steamed, without salt",11,1167,Niacin,0.13,MG
168433,"Mountain yam, hawaii, cooked, steamed, without salt",11,1170,Pantothenic acid,0.48,MG
168433,"Mountain yam, hawaii, cooked, steamed, without salt",11,1171,"Vitamin B-6, pyridoxine, alcohol form",0.0,MG
168433,"Mountain yam, hawaii, cooked, steamed, without salt",11,1178,Vitamin B-12,0.0,UG
168433,"Mountain yam, hawaii, cooked, steamed, without salt",11,1180,"Choline, total",0.0,MG
168433,"Mountain yam, hawaii, cooked, steamed, without salt",11,1186,Folic acid,0.0,UG
168433,"Mountain yam, hawaii, cooked, steamed, without salt",11,1210,Tryptophan,0.014,G
168433,"Mountain yam, hawaii, cooked, steamed, without salt",11,1211,Threonine,0.061,G
168433,"Mountain yam, hawaii, cooked, steamed, without salt",11,1212,Isoleucine,0.059,G
168433,"Mountain yam, hawaii, cooked, steamed, without salt",11,1213,Leucine,0.109,G
168433,"Mountain yam, hawaii, cooked, steamed, without salt",11,1214,Lysine,0.067,G
168433,"Mountain yam, hawaii, cooked, steamed, without salt",11,1215,Methionine,0.023,G
168433,"Mountain yam, hawaii, cooked, steamed, without salt",11,1217,Phenylalanine,0.08,G
168433,"Mountain yam, hawaii, cooked, steamed, without salt",11,1219,Valine,0.07,G
168433,"Mountain yam, hawaii, cooked, steamed, without salt",11,1220,Arginine,0.144,G
168433,"Mountain yam, hawaii, cooked, steamed, without salt",11,1221,Histidine,0.038,G
168433,"Mountain yam, hawaii, cooked, steamed, without salt",11,1229,Cysteine and methionine(sulfer containig AA),0.0,G
168433,"Mountain yam, hawaii, cooked, steamed, without salt",11,1230,Phenylalanine and tyrosine (aromatic  AA),0.0,G
168433,"Mountain yam, hawaii, cooked, steamed, without salt",11,1272,PUFA 22:6 n-3 (DHA),0.0,G
168433,"Mountain yam, hawaii, cooked, steamed, without salt",11,1278,PUFA 20:5 n-3 (EPA),0.0,G
168433,"Mountain yam, hawaii, cooked, steamed, without salt",11,1316,"PUFA 18:2 n-6 c,c",0.0,G
168433,"Mountain yam, hawaii, cooked, steamed, without salt",11,1404,"PUFA 18:3 n-3 c,c,c (ALA)",0.0,G
168463,"Spinach, cooked, boiled, drained, without salt",11,1003,Protein,2.97,G
168463,"Spinach, cooked, boiled, drained, without salt",11,1004,Total lipid (fat),0.26,G
168463,"Spinach, cooked, boiled, drained, without salt",11,1005,"Carbohydrate, by difference",3.75,G
168463,"Spinach, cooked, boiled, drained, without salt",11,1008,Energy,23.0,KCAL
168463,"Spinach, cooked, boiled, drained, without salt",11,1087,"Calcium, Ca",136.0,MG
168463,"Spinach, cooked, boiled, drained, without salt",11,1088,"Chlorine, Cl",0.0,MG
168463,"Spinach, cooked, boiled, drained, without salt",11,1089,"Iron, Fe",3.57,MG
168463,"Spinach, cooked, boiled, drained, without salt",11,1090,"Magnesium, Mg",87.0,MG
168463,"Spinach, cooked, boiled, drained, without salt",11,1091,"Phosphorus, P",56.0,MG
168463,"Spinach, cooked, boiled, drained, without salt",11,1092,"Potassium, K",466.0,MG
168463,"Spinach, cooked, boiled, drained, without salt",11,1093,"Sodium, Na",70.0,MG
168463,"Spinach, cooked, boiled, drained, without salt",11,1095,"Zinc, Zn",0.76,MG
168463,"Spinach, cooked, boiled, drained, without salt",11,1098,"Copper, Cu",0.174,MG
168463,"Spinach, cooked, boiled, drained, without salt",11,1100,"Iodine, I",0.0,UG
168463,"Spinach, cooked, boiled, drained, without salt",11,1101,"Manganese, Mn",0.935,MG
168463,"Spinach, cooked, boiled, drained, without salt",11,1103,"Selenium, Se",1.5,UG
168463,"Spinach, cooked, boiled, drained, without salt",11,1104,"Vitamin A, IU",10481.0,IU
168463,"Spinach, cooked, boiled, drained, without salt",11,1110,"Vitamin D (D2 + D3), International Units",0.0,IU
